a_user_id,words,distance,booksperuser,Vocabulary Size,missingwords,missing words %,,,
A2WETFLJM0D6R0,973,0.87802448,262,10287,27,2.7,,,
A1WDHQ9V2E4H5C,972,0.754392784,475,6164,28,2.8,,,
A37PV5GMP2ILJC,972,0.798414514,443,9473,28,2.8,,,
A3UPYGJKZ0XTU4,972,0.925439686,358,9424,28,2.8,,,
A1VDI1GQKNVA7U,972,0.78230475,529,7396,28,2.8,,,
A1D5RCOILPC9LX,972,0.827252244,1339,7380,28,2.8,,,
AENXJM2CKEN5L,972,0.892591516,386,10494,28,2.8,,,
A27XUU2DXILHYZ,972,0.860512228,385,9391,28,2.8,,,
A35ROK8CVWNF62,972,0.791105625,312,6912,28,2.8,,,
A2VE83MZF98ITY,972,0.925087629,559,11170,28,2.8,,,
A1CZAK4VFV8OFP,972,0.801200077,292,7196,28,2.8,,,
A1GALZCXD8FHOR,972,0.800019785,178,6135,28,2.8,,,
A3NPRWXTO85BJ0,972,0.876037916,668,7078,28,2.8,,,
A3KEZLJ59C1JVH,972,0.709063352,563,5434,28,2.8,,,
A1E481YU3ZPK6S,972,0.886057318,738,7673,28,2.8,,,
AXSH6O4OP5L4M,972,0.84567984,557,9517,28,2.8,,,
AND3MK9QKHMR,972,0.802874902,225,6624,28,2.8,,,
A1FDV3WPOHREY9,972,0.909574462,448,9801,28,2.8,,,
A1V7RL4ODXXWDM,972,0.807950406,309,6613,28,2.8,,,
AK7CAW3N1XZV6,972,0.77613184,498,6674,28,2.8,,,
A1X4GP6KI3K0H5,972,0.746725442,290,6671,28,2.8,,,
A2LDGL943QZXGK,971,0.821604533,571,7065,29,2.9,,,
A351A2418T54US,971,0.813475218,195,6249,29,2.9,,,
A3SQQYS79AV13M,971,0.760958597,511,7880,29,2.9,,,
ABXBWSPM6YHAI,971,0.823599942,219,8181,29,2.9,,,
A3CN9CCJUNIPKT,971,0.864167806,489,7342,29,2.9,,,
A1KSGE7FCMX6SY,971,0.758875292,762,6079,29,2.9,,,
A1CTXKA2C7BSC8,971,0.758099913,809,9541,29,2.9,,,
A2VV2MISGXFY1O,971,0.784210366,1093,5038,29,2.9,,,
A3IYTNZTDHZW0Y,971,0.831044358,323,7200,29,2.9,,,
A1HRYC60VTMYC0,971,0.814958692,320,7558,29,2.9,,,
APBF8YPKN9LFL,971,0.674041673,603,7061,29,2.9,,,
A37F1G84K35FCZ,971,0.799955237,436,7835,29,2.9,,,
A3BMMUPJUSXLLX,971,0.860424884,282,8721,29,2.9,,,
ACGQBAGOS2G6O,971,0.805892877,261,6943,29,2.9,,,
A3ADK3ZTJ87915,971,0.799461383,177,7058,29,2.9,,,
A1AKQ1YUS4BT82,971,0.829018404,748,10921,29,2.9,,,
ANH8VL45X2L1S,971,0.841683682,718,9689,29,2.9,,,
A2UW83R0JOZZ6,971,0.820435192,116,6924,29,2.9,,,
AW4NFCPN81CS3,971,0.949679282,828,9919,29,2.9,,,
A17BTP1QHK2I3I,971,0.816841872,757,10682,29,2.9,,,
A1I6ZCHKMNQI1V,971,0.833022624,973,8440,29,2.9,,,
A2B9Y0WXNSN17U,971,0.905530456,628,8808,29,2.9,,,
A2SYCKV9A2SE0F,971,0.905245953,158,8926,29,2.9,,,
A9G85AO0S9UTB,971,0.76297674,440,6482,29,2.9,,,
A2XQMGE2YY88DC,970,0.885701209,454,8002,30,3,,,
A3K1FJNOECNX8R,970,0.765673015,405,6271,30,3,,,
A2BZ7MYTSNYMEW,970,0.786076369,527,7476,30,3,,,
A2VP7JOT3K7PFM,970,0.942041362,310,7603,30,3,,,
A1QS9CHFCEB3WJ,970,0.873433615,163,6876,30,3,,,
ABMX8XUNPR3LP,970,0.727081076,794,5830,30,3,,,
AUZ3EJAU37NC5,970,0.820002777,474,7370,30,3,,,
A3N8RZSXKN1OR2,970,0.921661019,338,8946,30,3,,,
A18OBUSMXVE8R0,970,0.773375184,694,10183,30,3,,,
A3UDYY6L2NH3JS,970,0.93184493,367,10209,30,3,,,
AUF0OPKICU6D4,970,0.788045271,443,6739,30,3,,,
A2FSWI7Q6MZ9PX,970,0.758692,668,7370,30,3,,,
A19RDMX22VXXSD,970,0.816570641,219,7038,30,3,,,
A1EKTLUL24HDG8,970,0.902150738,430,7157,30,3,,,
A3TGY3ANGBNK7C,970,0.732696215,791,7705,30,3,,,
A1G56KHOUOFWDW,970,0.887399853,397,8924,30,3,,,
AR9RKLQQC2L6K,970,0.82344276,802,7411,30,3,,,
AYT4FJYVCHYLE,970,0.719260444,754,6576,30,3,,,
A1Q86V3UCYW0HV,969,0.833680763,194,7917,31,3.1,,,
A17IW44FV0HUTY,969,0.786171969,279,6745,31,3.1,,,
A1MJMYLRTZ76ZX,969,0.910060853,601,9315,31,3.1,,,
A1XGJ7TLP5Y3XC,969,0.892891393,477,6885,31,3.1,,,
A3ODGAW5Z2EJ1M,969,0.892437537,464,9546,31,3.1,,,
AYWUHB7N8XGZQ,969,0.878391662,281,8148,31,3.1,,,
A299L0XDG92LMP,969,0.775872829,172,5518,31,3.1,,,
A11I1I9QLMAM1A,969,0.776828467,1168,5976,31,3.1,,,
A3N6JG64P2G9EV,969,0.720235694,531,7602,31,3.1,,,
A2FEGRJQNU51P9,969,0.829253061,386,6639,31,3.1,,,
A28PRU8FTMCT8J,969,0.877278102,284,8244,31,3.1,,,
A3VBVDOMJT49GH,969,0.717224336,402,6053,31,3.1,,,
A2ODBHT4URXVXQ,969,0.763874596,702,6994,31,3.1,,,
AUM3YMZ0YRJE0,969,0.907739947,533,9139,31,3.1,,,
A20FK68BUB1IVA,969,0.81287754,267,8026,31,3.1,,,
A1K3NQAO49LXL2,969,0.931901093,218,9215,31,3.1,,,
AD2YEP2TQ2REZ,969,0.755529944,407,6639,31,3.1,,,
A3M3W5GV0HIQK4,968,0.947381701,759,8372,32,3.2,,,
A18M68DE1Y6W51,968,0.771242112,517,7427,32,3.2,,,
A1IPM23IJ8Q3L4,968,0.717676334,490,5474,32,3.2,,,
ARNAOSKQZMM2J,968,0.82635753,575,6484,32,3.2,,,
AOCADWNP0OCKD,968,0.738833816,365,5595,32,3.2,,,
A912QKZ7UYI8L,968,0.787861034,115,6874,32,3.2,,,
A3MEMX0XF00TBD,968,0.861057812,374,6551,32,3.2,,,
AT0E6UBVJMJ6W,968,0.745223496,349,6697,32,3.2,,,
A13KQYPEFE3R90,968,0.824106569,394,7572,32,3.2,,,
AV74NYPSKHXBU,968,0.790946242,335,5909,32,3.2,,,
A2QHM5HBSIXRL4,968,0.856852947,431,8124,32,3.2,,,
A3FDBBQ0NK2SSO,968,0.790643212,454,8377,32,3.2,,,
AGKPTMTR3UX1R,968,0.951271592,290,9999,32,3.2,,,
AJDYDG7YZY9QL,968,0.989280279,662,13521,32,3.2,,,
AUX9KZUUB3YCE,968,0.887579473,554,7137,32,3.2,,,
A3AUL23GMCOP2A,968,0.838338896,410,8374,32,3.2,,,
A2VW4FYZILSXF2,968,0.835796217,149,6809,32,3.2,,,
A3BIWTN2DA0YY2,968,0.849916644,398,6947,32,3.2,,,
AC9B29BXXWJHD,968,0.773601241,580,8350,32,3.2,,,
A1ZCYC0RHTRMZF,968,0.883936369,240,7381,32,3.2,,,
A2DCS39GFBJV24,968,0.784211718,156,5604,32,3.2,,,
A20VXF9DYI0I6H,968,0.832369057,355,5734,32,3.2,,,
AJVDOKO69NPEK,968,0.84687753,280,6986,32,3.2,,,
A1BGE3EXIJ42XA,968,0.755632562,200,5593,32,3.2,,,
A1CDNTB7377YH2,968,0.787584062,616,6736,32,3.2,,,
A2DER7R7N0DL3C,968,0.842208807,391,7802,32,3.2,,,
A1D9Z20TCUH6ZX,968,0.902059352,319,8906,32,3.2,,,
ABABCND8BHUXC,968,0.947877529,155,7961,32,3.2,,,
A2AY83K9N60V38,968,0.876781673,543,9264,32,3.2,,,
A1F6Q5Q0U6MS5X,968,0.987327659,219,9925,32,3.2,,,
A3MFU0GVZUVH3K,968,0.728220956,321,5923,32,3.2,,,
A3NPVNPMXN8L2G,968,0.910567186,304,9230,32,3.2,,,
AD3R2M2DT2BY3,968,0.750991145,282,6664,32,3.2,,,
A2LIR7WQ20GXQ7,968,0.885786856,453,7509,32,3.2,,,
A1XRQ6YJ7HXQFQ,968,0.926026589,784,8491,32,3.2,,,
ARACFU5SUPKC2,967,0.796308238,507,6325,33,3.3,,,
ANM42D7WGZY83,967,0.825605663,300,6144,33,3.3,,,
A1AKVMTGXXNT7Y,967,0.76173973,339,6266,33,3.3,,,
A3SMR4HRFJARSC,967,0.798575239,347,6726,33,3.3,,,
A2838GZWXSF8KH,967,0.921339636,321,7545,33,3.3,,,
A3PGGI7A6XCNF1,967,0.734149452,1077,7677,33,3.3,,,
A1RRV2KVA2AXLZ,967,0.797774023,366,7699,33,3.3,,,
AO1Z0TQWCRGL4,967,0.821562158,344,6924,33,3.3,,,
A1WXFL6IXQKAM5,967,0.798132691,288,6392,33,3.3,,,
A2H9UO8RYFX5MB,967,0.785117257,259,5266,33,3.3,,,
A2P87NZWOXJ9YP,967,0.968420467,126,8447,33,3.3,,,
A7AO0PBCKSW82,967,0.800677259,566,5904,33,3.3,,,
A2SRZQU1SZG4RR,967,0.859454675,296,8625,33,3.3,,,
AN0XWUHSHRUG6,966,0.819533553,974,7635,34,3.4,,,
AG4U11RFDY7LU,966,0.910042498,560,8298,34,3.4,,,
A11XAIFA10G7TS,966,0.696326471,580,6352,34,3.4,,,
A19GP20DYUOKVW,966,0.703900155,277,6035,34,3.4,,,
A23GRXCXQU3SM8,966,0.759343785,1123,8436,34,3.4,,,
AN3MHNH3C8FJE,966,1.068018598,501,8528,34,3.4,,,
A3K6XA6UH9YUO9,966,0.844496589,386,7154,34,3.4,,,
A10ZUMCCLDNPKG,966,0.979421619,133,7620,34,3.4,,,
A2PD27UKAD3Q00,966,0.687510845,748,6395,34,3.4,,,
A3PATLW8T3PQV7,966,0.825764695,768,7548,34,3.4,,,
A32R0ZHR7S3GYH,966,0.961787406,1007,8111,34,3.4,,,
A2TUA4VWCMNXI,966,0.90246564,653,8961,34,3.4,,,
A1BA72K4VK1UN1,966,0.913229839,299,7897,34,3.4,,,
A2L4NR74EQO69L,966,0.769842611,251,6904,34,3.4,,,
A3IKBHODOTYYHM,966,0.821555605,253,5890,34,3.4,,,
A3P4BJ6GBH7KIW,966,0.759705141,485,6069,34,3.4,,,
A3II7VQOJ0Q1XD,965,0.698948553,227,5500,35,3.5,,,
A13DHT9IJA4J13,965,0.794885912,596,6058,35,3.5,,,
A2G6FAGTKE2TMU,965,0.790815626,193,6451,35,3.5,,,
A2XOT42O1AJ4GD,965,0.755676101,374,5959,35,3.5,,,
AYCJSA9HR7TKO,965,0.910706292,337,8236,35,3.5,,,
A3MV1KKHX51FYT,965,1.046701904,615,12234,35,3.5,,,
A15QN769N6JEYN,965,0.846885746,224,6515,35,3.5,,,
A3ABPSWQZDPHI7,965,0.788824801,552,6589,35,3.5,,,
A146H6A41B26QT,965,0.766000429,370,5840,35,3.5,,,
A2IOQZR1KNFNJK,965,0.80384154,292,7651,35,3.5,,,
AAR8E3JF9K93P,965,0.75937203,803,5320,35,3.5,,,
A25HWUX0L2DCFM,965,0.77378697,704,6349,35,3.5,,,
A1HS9F7J51E9CB,965,0.84277446,342,7776,35,3.5,,,
A1NJLDT5WDKD84,965,0.926439202,575,7858,35,3.5,,,
AAIL33CYCT47J,965,0.77170443,248,6112,35,3.5,,,
A3U29LBT749HJ0,964,0.804555624,828,5496,36,3.6,,,
A2V98TS4QDDCG9,964,0.769953566,326,6978,36,3.6,,,
AHXAPVSHPJ6OJ,964,0.944179238,281,9757,36,3.6,,,
A2VZP50FSYD6CO,964,0.796268284,545,7134,36,3.6,,,
AOGE8PM6KED3O,964,0.852168302,221,6761,36,3.6,,,
AHHU34NT0HTR1,964,0.775270042,467,6014,36,3.6,,,
AL5OEDM8TPTKV,964,0.744915631,303,6108,36,3.6,,,
A1RHX2BDQ6L27Z,964,0.901118097,384,8668,36,3.6,,,
A21Z8FUB9IZI2L,964,0.819452202,261,6453,36,3.6,,,
A2UYQ4ZBNOFIMV,964,0.728565838,230,6007,36,3.6,,,
A1IOJE0W1NXOSE,964,0.863224273,976,7590,36,3.6,,,
AWFMGDUUGNGYW,964,0.83463216,566,6496,36,3.6,,,
A2BAAKZHSUGCDP,964,0.819137072,266,5974,36,3.6,,,
AGG9C66TOLJZB,964,0.779647961,358,6398,36,3.6,,,
A2WY3VRUDV40LT,964,0.773724385,228,6544,36,3.6,,,
A1TCDS9S2NIVPB,964,0.938425259,401,7876,36,3.6,,,
ABUY5XK1R4YYZ,964,0.805131787,752,8126,36,3.6,,,
A1MR1VMK999I6O,964,0.801826495,1025,9209,36,3.6,,,
A2ZHB7E544QLLQ,963,0.850450636,539,7911,37,3.7,,,
ATDE9JYCPI0L1,963,1.009444316,322,9335,37,3.7,,,
A1WRXACOKPITBQ,963,0.726956261,272,6847,37,3.7,,,
ANZ16BHO3WGU,963,0.756665698,321,6286,37,3.7,,,
AF4KG72RNN903,963,0.817576352,318,5211,37,3.7,,,
A2SQJPUCZNHMZE,963,0.915654016,640,6558,37,3.7,,,
A26BWRBPP4V2WF,963,0.829820303,269,6792,37,3.7,,,
A19GJX6TTSK0C0,963,0.803291925,704,5081,37,3.7,,,
A258XIA2TDBZIB,963,0.921577362,267,9562,37,3.7,,,
AJ1JLGR8IDN61,963,0.86363793,395,6564,37,3.7,,,
AU6DIIDZK2OQM,963,0.819708471,570,6306,37,3.7,,,
A3K3P9U2AB4P4R,963,0.89781445,736,8179,37,3.7,,,
ARX72X8U1HFLJ,963,0.810881895,478,6897,37,3.7,,,
AWOYUHJ5XYGDD,963,0.72279968,199,5793,37,3.7,,,
ADEVBXUS0RSIR,963,0.888694962,631,7487,37,3.7,,,
A2PBV1899CX3TE,963,0.923930338,127,7481,37,3.7,,,
A24DTVSHSWZVR5,963,0.976562555,294,10495,37,3.7,,,
A36K2N527TXXJN,963,0.882107765,602,7336,37,3.7,,,
AAMU00SSB7TYG,963,0.812885287,319,6295,37,3.7,,,
A1G9FX1KV45N41,963,1.089996458,456,10612,37,3.7,,,
A1HJQ8IXJJ16JN,963,0.859658574,484,8322,37,3.7,,,
A1TFMR7RE985MF,963,0.735416696,239,5915,37,3.7,,,
A33H0WC9MI8OVW,963,0.789157863,248,5285,37,3.7,,,
AYFNOHE3IQQ4G,963,0.81039668,255,6008,37,3.7,,,
A2F7XU97CYFHDY,963,0.883339773,264,7576,37,3.7,,,
A3I4GZJZO155GG,963,0.763889007,313,5924,37,3.7,,,
A32PC5F6QT0SC9,963,0.892334199,296,7004,37,3.7,,,
ACT2AA008KB31,963,0.821610015,333,7329,37,3.7,,,
A373R1CJT7JEKT,962,0.771525585,332,6803,38,3.8,,,
A30YCQ4MOZAI6Y,962,0.724466939,227,5441,38,3.8,,,
ADGLADSOHAQMJ,962,0.818856311,471,6761,38,3.8,,,
ATNQJL1SF21TS,962,0.894082628,358,7461,38,3.8,,,
A3IOHXS2GQ4QY6,962,0.899398353,202,8124,38,3.8,,,
A2LAS014NSRW72,962,0.77711612,277,6001,38,3.8,,,
A17FLA8HQOFVIG,962,0.753414,628,7654,38,3.8,,,
A2X7NBUETXC19E,962,0.890078089,389,6164,38,3.8,,,
A2NLMYDJBYVE26,962,0.816395833,159,5200,38,3.8,,,
AFBUDZ63FOLVS,962,0.729805677,436,6043,38,3.8,,,
AFEYHFH2GH0QZ,962,0.815664892,366,6572,38,3.8,,,
A3KJ9UTP3TSDJW,962,0.922747125,104,6341,38,3.8,,,
A2NOZB6VZCTOI4,962,0.868972322,312,7647,38,3.8,,,
A2YTHMJJJQCOZ,962,0.906376761,360,8644,38,3.8,,,
AJQ1S39GZBKUG,961,0.83699793,403,6057,39,3.9,,,
A2L29MWPWG6LG4,961,0.722894248,366,5606,39,3.9,,,
A10RAGCKPARNMI,961,0.788432792,486,7507,39,3.9,,,
A3VIOCJZ22JZXT,961,0.908369123,288,7946,39,3.9,,,
A3IF1HLV50KR7F,961,0.822766702,268,5987,39,3.9,,,
ASMK7GUQA45NF,961,0.811461483,245,6115,39,3.9,,,
A3DIGM3KB4E11V,961,0.989232964,428,7168,39,3.9,,,
A31DGR0RRBYRDA,961,0.744028538,581,4579,39,3.9,,,
A3AI7W35TRCRE1,961,0.831989955,190,7415,39,3.9,,,
A1BDPRQ7BEUNLP,961,0.871224651,193,6247,39,3.9,,,
A1826E02TONM9I,961,0.825122635,587,6711,39,3.9,,,
A19O53R0L0W4O7,961,0.919178915,420,6957,39,3.9,,,
A3QZCA4LTTVGAD,961,0.956165182,486,7634,39,3.9,,,
A1CLHLW9PFKG9Q,961,0.740715232,513,6012,39,3.9,,,
A2H587O1MJCEL9,961,0.772656141,408,4939,39,3.9,,,
A1RPTVW5VEOSI,961,0.877493758,455,9000,39,3.9,,,
A3VAXB8CDYY5BG,961,0.982495137,135,8235,39,3.9,,,
AZ4Q3VAK6CIJS,961,0.804553467,156,5282,39,3.9,,,
A2MAB5Q4XA209W,960,0.838578442,293,7015,40,4,,,
AQ40L2YGV7C42,960,0.819791097,277,5893,40,4,,,
A3ELOCDHFEPEKJ,960,0.790775548,205,5940,40,4,,,
A3RK5D0VVDGCPP,960,0.803462375,461,5629,40,4,,,
ADY0QI5IENSLY,960,0.794919117,397,6225,40,4,,,
A2HQ8RTAJYEUJO,960,0.984028804,338,7531,40,4,,,
A2SPCMHMXS2QSF,960,0.697472335,361,5254,40,4,,,
A1RVRHXA5ARWFV,960,0.814792959,272,5600,40,4,,,
A257XGMVGITLCT,960,0.782185384,426,7006,40,4,,,
AZFX7FLEHCWXM,960,0.853172987,419,6986,40,4,,,
A1EHTFVSD0H7I6,960,0.766090588,445,5587,40,4,,,
A2T04VAIXSKJH2,960,0.863202448,181,6262,40,4,,,
A2X6WMYTYRE130,960,0.824088276,619,6366,40,4,,,
A1H88L8X6HM1BQ,960,0.81820175,431,6344,40,4,,,
A2F540P3L6P5CL,960,0.843712775,522,7996,40,4,,,
A3R6PYQRPAZE0K,959,0.847458589,576,6386,41,4.1,,,
ASPABROV8R7M5,959,0.757644903,580,6676,41,4.1,,,
A1OB5L3WMHJAD9,959,0.912284702,302,7543,41,4.1,,,
A2B21POKQ3N09H,959,0.80052697,279,6113,41,4.1,,,
A35YAEKTV8E88X,959,0.781868727,771,6644,41,4.1,,,
A17TASZJT6Y39D,959,0.891685649,313,7148,41,4.1,,,
A25GDJ31WLG4U1,959,0.780236167,221,5613,41,4.1,,,
A3F20TLZIS4VRY,959,0.833111705,204,6304,41,4.1,,,
A1NL1HJZYAD9QN,959,0.863384078,202,6470,41,4.1,,,
A4R8GJX3UZ1I,959,0.825892942,754,6232,41,4.1,,,
A3DICRPEYWH9K5,959,1.003293495,144,6666,41,4.1,,,
A3FPBNRK04ZSCC,959,0.815744165,273,6070,41,4.1,,,
A35JTVM6A5T2VF,958,0.890543247,280,7463,42,4.2,,,
A5GYYHY2KI5CI,958,0.929357648,521,9354,42,4.2,,,
A3NCIN6TNL0MGA,958,0.913219043,343,6964,42,4.2,,,
A1TXD4O7Z15FY4,958,0.777592939,385,6045,42,4.2,,,
A30R23VXTBBTLN,958,0.814062026,164,6072,42,4.2,,,
A1RZ3Y7ZT95KW1,958,0.90214016,604,6855,42,4.2,,,
A3THYM7XMB8B0U,958,0.783862092,460,6335,42,4.2,,,
A11ON2OFCF6RTV,958,0.87368877,353,6186,42,4.2,,,
A1JOZFD5CCXEBF,958,0.874653991,209,6401,42,4.2,,,
A1EQTENQZ0TFK9,958,0.816419961,210,5111,42,4.2,,,
A1OM1ORZYCZ8VY,958,0.939104203,238,7494,42,4.2,,,
A37BRR2L8PX3R2,958,0.91287605,1355,10105,42,4.2,,,
AH2I1H5WMUIOW,958,0.837549094,142,6009,42,4.2,,,
A184CV1WH222HX,958,0.807740206,396,6069,42,4.2,,,
A2AOZQ3WTNVVOK,957,0.813038511,241,5705,43,4.3,,,
ATODJJ17CL103,957,0.831223236,308,6789,43,4.3,,,
A3DTHQIPBY0NI7,957,0.887641249,268,6726,43,4.3,,,
A3ATAPFSNLF3EY,957,0.898135254,213,6024,43,4.3,,,
A1N1YEMTI9DJ86,957,0.793084216,1291,7602,43,4.3,,,
AIVSFY6OL04GB,957,0.875151479,149,6194,43,4.3,,,
A1NSJ7IFI4IZ4Q,957,0.858140813,351,5742,43,4.3,,,
A1IL6W1NK05UW9,957,0.874255824,343,6119,43,4.3,,,
A3KR1H0TMY05U4,957,0.792177396,290,7449,43,4.3,,,
A3ACHEQU9BH3C0,957,0.879050876,269,6250,43,4.3,,,
A3AFCZTWL5VNNR,957,0.798259743,406,5755,43,4.3,,,
A3FI4OAOQYQWHH,957,0.722906873,452,6098,43,4.3,,,
A1JVLHI56QJF5V,957,0.862099177,204,6270,43,4.3,,,
A1LJZWBVCB44RO,957,0.875214374,157,5933,43,4.3,,,
A3F1G6UH4Y39X2,957,0.930586865,168,7793,43,4.3,,,
A386UNUYDUDSBB,957,0.730834075,285,6260,43,4.3,,,
AG1CBZSDBQ679,957,0.938746262,194,7205,43,4.3,,,
AWJAVY2B22712,957,0.761675007,237,5236,43,4.3,,,
A36AIK1DQPSRNT,957,0.910918747,475,5987,43,4.3,,,
A1AYACY5KT0YOG,957,0.840558838,497,6216,43,4.3,,,
A2VMN1PHPLPDQ4,957,0.878192074,113,5778,43,4.3,,,
A2JRF02C5TGUN4,956,0.807368879,220,6455,44,4.4,,,
ACIBQ6BQ6AWEV,956,0.898914213,394,7475,44,4.4,,,
A1XTWXIMUCDGQE,956,0.800004193,316,4776,44,4.4,,,
A3CZWVO53MLZI9,956,0.935134566,352,7832,44,4.4,,,
A22TZUXUKA11SQ,956,0.815979796,331,6021,44,4.4,,,
A3RHTYOGSITLWN,956,0.950283928,568,7446,44,4.4,,,
A24RR82KNIG7VZ,956,0.754271494,216,4715,44,4.4,,,
A16RAMIXBUHVKV,956,0.925255769,567,8010,44,4.4,,,
A1BVCH82W0M2W2,956,0.909464414,372,9045,44,4.4,,,
AMCZLPIRP0QTE,956,0.806794801,361,6268,44,4.4,,,
A3OJAWIMUKNHTP,956,0.869040599,542,6899,44,4.4,,,
A2GPJR489OIH42,956,0.758396167,323,5791,44,4.4,,,
A5A25SHEUX6ZK,956,0.969239576,194,7880,44,4.4,,,
A3ONTLXQ85EE4G,956,0.936595785,303,8061,44,4.4,,,
A2CGVVD9ZEH9PU,956,0.793984913,242,5292,44,4.4,,,
A2XM0CEAQDV8T5,956,0.796962458,100,5004,44,4.4,,,
A3JPFWKS83R49V,955,0.838832307,413,6862,45,4.5,,,
A1QQEFV51EMD7E,955,0.765947794,273,4919,45,4.5,,,
A3K7H7RBZZ8DGD,955,0.780446941,117,5733,45,4.5,,,
AMFA6FJHTMU8U,955,0.906494664,348,10045,45,4.5,,,
A3EX36SNRYD5VL,955,0.774978675,488,4841,45,4.5,,,
AE820S4DM51RK,955,0.751100412,237,5298,45,4.5,,,
A23MYUKGYZZA8R,955,0.789620958,622,6243,45,4.5,,,
A370Z6I5GBWU44,955,0.797756717,806,5268,45,4.5,,,
A2Q3PCAY9FSMSU,955,0.803369046,177,5665,45,4.5,,,
A8YXCAV8NQ5PP,955,0.822708517,386,5606,45,4.5,,,
A2Z3IXZ17E88J4,955,0.876051103,236,5480,45,4.5,,,
A1B9VX6MZ0MZ1T,955,0.800061301,254,6988,45,4.5,,,
AEV9CT81N33CR,955,0.761199514,345,5114,45,4.5,,,
A8DJ9EU2QP2JM,955,0.86431404,386,7348,45,4.5,,,
A1UB5FRFV967DZ,955,0.908552562,142,6227,45,4.5,,,
A1D8D2LIPQPGMZ,955,0.79755289,252,5581,45,4.5,,,
A1E2NA2F4RTQ9B,955,0.751792543,989,6568,45,4.5,,,
A2CA0MYM4FCQSJ,955,0.976173654,289,6293,45,4.5,,,
ACQYIC13JXAOI,955,0.880585536,303,7005,45,4.5,,,
A1LBGXE29GG1IR,955,0.821228336,452,6282,45,4.5,,,
A2UBDYN21RI97X,954,0.910322094,1217,10175,46,4.6,,,
A1C7FN8KQSOH55,954,0.746184307,181,5401,46,4.6,,,
A2GE4E4CWEQNT2,954,0.915260025,277,6485,46,4.6,,,
ATECU14VUIOJ0,954,0.830636091,243,5616,46,4.6,,,
AIGIQOEVITSJ4,954,0.767428934,250,5606,46,4.6,,,
A34CKST8ITIORZ,954,0.780101587,189,4342,46,4.6,,,
A3GKPMHV4U64IY,954,0.811766828,490,5709,46,4.6,,,
A2QA5L9WUYVATT,954,0.798970248,376,5904,46,4.6,,,
A3F0OFSE2M25U2,954,0.891137548,428,6424,46,4.6,,,
A13A0VU2GP7BZH,954,0.941099169,363,7667,46,4.6,,,
A76OB6E2II5KS,954,0.81148728,278,5937,46,4.6,,,
A1VH7KMC65FPL5,954,0.851841194,191,6504,46,4.6,,,
ASQ8KNNP3A7FP,954,0.946782937,122,6566,46,4.6,,,
A1W1G846DJ5HFL,954,0.793149876,336,6402,46,4.6,,,
ANCOMAI0I7LVG,954,0.77794159,225,5283,46,4.6,,,
A3SUD7WHS9KI57,954,0.832991175,164,5990,46,4.6,,,
A1MC81HLJ6Z9ZQ,953,0.831901581,197,6838,47,4.7,,,
A38VQ2TIPPBKNN,953,0.854848904,96,5719,47,4.7,,,
A2TXR85WQLE32N,953,1.040207678,571,7433,47,4.7,,,
A1W5WDICY81WQ3,953,0.836961457,330,7057,47,4.7,,,
AOZ2MGUTFOE8U,953,0.844929586,303,5991,47,4.7,,,
A3DVS9Y4Z1HIDJ,953,0.91347977,334,5703,47,4.7,,,
A1FT7QFKNHL9DT,953,0.86777243,526,6319,47,4.7,,,
A3N61N91YEIZ47,953,0.889324063,451,6785,47,4.7,,,
A8F2AZWB20X1H,953,0.875639164,217,6248,47,4.7,,,
A1IQ0P0WI4WDBM,953,0.761571547,154,5532,47,4.7,,,
A3VIS19QJDY8YD,953,0.925757709,257,7186,47,4.7,,,
A1TWTULVD6F22O,953,0.819892287,293,6013,47,4.7,,,
AIML4ZPX11H4J,953,0.72601496,256,5097,47,4.7,,,
A1S3IN6CSTBPY6,953,0.757551087,919,6088,47,4.7,,,
A3TZV5SXQ8F6ST,953,0.98867507,400,6715,47,4.7,,,
A1MCV6FTU0785D,953,0.861574189,322,5354,47,4.7,,,
A3TO3AY1UFM83U,953,0.929245349,235,8268,47,4.7,,,
A1OX82JPAQLL60,953,1.02251565,687,8192,47,4.7,,,
A3TE5OTAQOXS65,953,0.823091886,318,4473,47,4.7,,,
A2ICKSJ6T7WIBO,953,0.827532488,433,6629,47,4.7,,,
AN7LJWCGEWFYU,953,0.791378306,272,5575,47,4.7,,,
AT1J73L759KWF,953,0.928550954,391,7086,47,4.7,,,
A37APF2XOO3B5Z,953,0.90854044,232,6448,47,4.7,,,
A3CA3RWZYJDWXE,953,0.780870304,196,5592,47,4.7,,,
A62G4QX6XQVLP,953,0.832898015,172,5824,47,4.7,,,
A3FG0FQHNV2UP2,952,0.728427381,353,4942,48,4.8,,,
A2EU9VP0MRMUGE,952,0.809913694,539,6266,48,4.8,,,
AJ973SMTPUVOX,952,0.91289192,377,8177,48,4.8,,,
A1A2YTFX2XC4O2,952,0.824095151,296,6930,48,4.8,,,
A1O5BMIWBH4OG2,952,0.816481848,393,7160,48,4.8,,,
A10BZSGALQPS0V,952,0.839898225,232,6202,48,4.8,,,
A3NHUQ33CFH3VM,952,0.873137815,822,6439,48,4.8,,,
A34PAZQ73SL163,952,0.915278933,401,7524,48,4.8,,,
A3THLI10635V4V,952,0.773105609,426,4976,48,4.8,,,
A3K6FXL68M7IED,952,0.774722483,285,4700,48,4.8,,,
A1SYLII0808HD6,952,0.945680788,277,8060,48,4.8,,,
